strata,semester,ip_semester,ipk_total,sks_semester,rasio_sks_lulus,sks_tidak_lulus,rata_sks_gagal_per_sem,ip_trend,ip_std,rasio_progress
2,1,0.6204128840720141,0.6852696299575051,-1.825436438781748,0.2777777777777778,-0.8295219468989367,-1.2532450012324423,-0.003457793281357952,-1.6544047172490475,0.125
2,2,1.097368604462876,0.9301273219916865,-2.0591035291287985,0.5277777777777778,-0.8295219468989367,-1.2532450012324423,1.6490101808984485,-0.4643984230866325,0.25
2,3,1.6758385491261176,1.3131547116737268,-0.8907680773935471,0.8888888888888888,-0.7361732880053142,-0.9942250383246586,1.8248640362587973,0.49898092153162305,0.375
2,4,1.2826723471822992,1.3358914973626148,-1.591769348434698,1.0,-0.7361732880053142,-1.0589800290516045,0.8853020090477824,0.23898187470925222,0.5
1,1,0.2884774840702656,0.32497902596435285,0.04390028399465398,0.125,-0.8295219468989367,-1.2532450012324423,-0.003457793281357952,-1.6544047172490475,0.07142857142857142
1,2,0.6751983384412346,0.5558448498822945,0.978568645382855,0.2777777777777778,-0.8295219468989367,-1.2532450012324423,1.336381104702274,-0.6895347490092519,0.14285714285714285
1,3,1.1698787646574327,0.8286862781489538,1.4459028260769555,0.4444444444444444,-0.8295219468989367,-1.2532450012324423,1.5234002842124812,0.1456366393913665,0.21428571428571427
1,4,0.372267002517309,0.7254962507916922,0.7449015550358048,0.5833333333333334,-0.7361732880053142,-1.0589800290516045,0.25501946078798493,0.0679172206373788,0.2857142857142857
1,5,1.2681703151433878,0.8724108660122002,1.4459028260769555,0.7430555555555556,-0.6428246291116919,-0.9424210457431016,0.5704398680216293,0.3490246262188807,0.35714285714285715
1,6,1.0635305297054163,0.923131387933567,1.2122357357299054,0.8958333333333334,-0.5494759702180696,-0.8647150568707666,0.47728916368562513,0.26247021137117305,0.42857142857142855
1,7,-0.16753085670883558,0.7674718551404082,0.978568645382855,1.0,-0.4561273113244473,-0.8092107791048129,-0.06446831452882536,0.8033846556212427,0.5
1,1,-0.0595712848636071,-0.052801413174098415,0.27756737434170425,0.125,-0.7361732880053142,-0.47618511250909074,-0.003457793281357952,-1.6544047172490475,0.07142857142857142
1,2,-0.6364298926336365,-0.38161031390571265,0.7449015550358048,0.2569444444444444,-0.5494759702180696,-0.08765516814741489,-2.002050816106928,-0.2151403479580173,0.14285714285714285
1,3,-0.162696846029199,-0.3168979238681077,-0.1897668063523963,0.3680555555555556,-0.4561273113244473,-0.2171651496013069,-0.1821029796791783,-0.4010133238381442,0.21428571428571427
1,4,-0.07246198000930609,-0.25218553383050285,0.5112344646887546,0.5,-0.36277865243082497,-0.2819201403282528,0.1472740827418027,-0.4747454030967492,0.2857142857142857
1,5,-0.7089400528281931,-0.3571245447022949,0.5112344646887546,0.625,-0.1760813346435803,-0.16536115701975013,-0.2580271838982466,-0.234358527479763,0.35714285714285715
